elevation,latitude,longitude,precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,month,is_monsoon,water_area_change,water_area_pct_change,days_since_last_flood,flood_event
,,,13.9,101370.8,0.1871,27.14,1.24,48.12,9.17,6.34,25.97,0.1825,3,0,,,,0
,,,83.64,100500.0,0.6364,28.86,4.48,75.13,56.15,40.0,30.75,0.6559,11,0,,,,1
,,,208.74,99098.2,0.7587,33.96,6.03,86.97,159.96,104.15,33.81,0.7686,6,1,,,,1
,,,22.84,100513.4,0.2737,36.11,3.13,64.5,16.69,11.81,35.1,0.2807,12,0,,,,0
,,,306.37,98641.1,0.9062,28.37,8.67,88.51,198.58,146.12,27.84,0.88,7,1,,,,1
,,,21.32,101245.6,0.2429,24.34,1.19,58.86,14.28,9.89,24.51,0.2461,4,0,,,,0
,,,25.53,100798.5,0.3108,19.12,1.53,63.86,19.36,15.0,17.23,0.3162,11,0,,,,0
109.1929732,26.24925128,68.0,0.001600021,98068.43797,0.08403483,35.18567286,4.00076363,45.62216532,0.000555439,0.000262219,35.03633841,0.084232075,6,1,-205.7632542,-0.196493099,0.0,1
,,,8.08,102636.4,0.1122,34.96,1.01,33.27,4.22,3.7,36.75,0.1077,1,0,,,,0
,,,113.57,99987.2,0.6737,26.64,3.23,79.21,93.34,54.16,25.96,0.6979,8,1,,,,1
,,,8.77,102132.0,0.1321,32.66,1.11,29.38,7.18,6.22,31.16,0.1384,9,1,,,,0
,,,5.53,101850.6,0.1118,37.74,0.15,29.7,4.43,3.02,38.77,0.1066,8,1,,,,0
,,,311.49,98258.8,0.8766,29.15,10.71,94.09,250.0,157.34,27.4,0.8792,9,1,,,,1
,,,26.08,100903.2,0.3361,26.31,4.67,68.49,17.5,11.29,27.82,0.3172,12,0,,,,0
109.1929732,26.24925128,68.0,0.003528439,98491.35016,0.087496172,34.18904375,5.235653109,52.11346869,0.001956897,0.001741142,34.06628414,0.088704719,6,1,-232.2486867,-0.157548626,0.0,1
,,,206.72,99470.0,0.7827,21.9,5.08,87.43,136.55,80.91,21.77,0.7926,8,1,,,,1
,,,88.78,100500.0,0.62,30.95,5.74,75.0,62.14,40.0,32.14,0.6319,7,1,,,,1
109.1929732,26.24925128,68.0,9.73e-05,98255.0623,0.123713021,30.33617614,6.004504503,64.26340368,0.000636547,0.000773749,30.33547112,0.13507053,8,1,-186.0983034,-0.488222531,6.0,0
109.1929732,26.24925128,68.0,0.0,100090.5582,0.08703697,20.87584631,0.29997262,49.49169682,1.19e-06,3.63e-05,20.7350383,0.087037285,11,0,326.1354204,3.366340326,5.0,0
,,,12.99,101780.0,0.2292,20.84,1.95,44.96,8.8,5.06,21.42,0.2168,10,0,,,,0
,,,94.01,99990.6,0.6118,32.33,3.0,75.92,66.4,40.03,33.79,0.6281,8,1,,,,1
,,,28.41,100681.7,0.2923,32.78,2.3,67.87,15.16,13.04,33.86,0.2799,10,0,,,,0
109.1929732,26.24925128,68.0,0.000351818,100052.5771,0.09115737,28.68893005,0.393656491,45.83196971,0.00614519,0.003699893,28.61698021,0.091588824,10,0,80.41321863,0.127287945,2.0,0
,,,17.09,101737.9,0.1969,26.5,1.5,47.69,14.88,9.13,24.69,0.2159,3,0,,,,0
,,,8.84,101673.2,0.1431,33.06,1.2,29.32,4.64,4.06,34.59,0.1319,6,1,,,,0
109.1929732,26.24925128,68.0,0.0,99413.03049,0.085976513,32.71208215,1.034742129,22.19546194,0.0,0.004826894,32.81500914,0.087030121,5,0,-214.1113842,-0.190863317,0.0,1
109.1929732,26.24925128,68.0,0.0,99547.016,0.084173914,31.76139237,1.565574713,11.61961123,4.72e-05,2.02e-05,30.80445523,0.08423846,4,0,-121.7690323,-0.494486014,7.0,0
109.1929732,26.24925128,68.0,2.29e-05,100224.233,0.087345852,19.59027482,0.827884864,51.32000531,7.64e-06,1.03e-05,19.65946008,0.087321934,12,0,306.9191448,0.991045895,10.0,0
,,,17.67,100702.8,0.2413,23.38,1.74,52.38,13.76,9.43,22.82,0.2369,10,0,,,,0
,,,137.11,99529.6,0.6367,32.09,4.56,80.66,93.3,69.1,30.93,0.6588,7,1,,,,1
,,,10.74,101875.0,0.186,23.96,1.89,32.92,8.1,4.78,23.04,0.1685,1,0,,,,0
,,,23.3,101148.1,0.3153,29.59,2.66,56.56,12.98,8.34,31.39,0.3135,2,0,,,,0
,,,12.65,101182.2,0.1914,31.98,1.14,37.39,6.34,5.65,30.21,0.207,5,0,,,,0
,,,125.62,100500.0,0.6928,25.64,3.01,77.21,98.93,80.32,23.93,0.7101,3,0,,,,1
,,,219.37,98837.5,0.748,21.53,4.95,90.02,175.13,116.16,22.43,0.7429,7,1,,,,1
109.1929732,26.24925128,68.0,0.002065324,98852.21478,0.086433852,30.32082831,4.908124574,56.3883776,0.001821125,0.001582495,30.1120415,0.086648828,8,1,-179.3093183,-0.246040767,2.0,0
,,,127.29,99789.4,0.6829,33.11,5.05,80.46,97.98,73.36,31.48,0.6878,9,1,,,,1
,,,299.74,98590.8,0.852,26.77,6.48,98.75,175.24,117.75,26.0,0.8764,7,1,,,,1
,,,16.13,101287.8,0.2137,21.85,2.55,46.22,10.31,9.15,23.61,0.2049,12,0,,,,0
,,,23.32,101123.2,0.2799,20.03,1.73,64.23,18.12,15.0,18.4,0.2925,2,0,,,,0
,,,4.01,102807.8,0.1186,26.88,1.49,28.95,2.37,2.0,26.37,0.1278,8,1,,,,0
,,,277.4,98435.4,0.8648,26.91,3.93,97.15,154.71,123.03,26.63,0.8822,8,1,,,,1
,,,22.38,101137.1,0.2793,32.0,3.41,61.23,19.28,15.0,31.91,0.2609,10,0,,,,0
109.1929732,26.24925128,68.0,0.002009088,99161.13832,0.083911338,34.38315944,1.240892775,31.08689492,0.001133829,0.011277693,33.10042562,0.084007445,5,0,-200.2730713,-0.40264024,3.0,0
,,,7.21,102060.9,0.1293,36.35,1.09,39.18,5.63,4.49,38.09,0.1395,7,1,,,,0
,,,29.71,100500.0,0.3329,34.27,3.26,70.0,18.25,15.0,35.92,0.345,11,0,,,,0
,,,0.19,103000.0,0.0911,22.21,0.0,20.0,0.11,0.08,21.37,0.0984,5,0,,,,0
,,,340.45,98357.0,0.95,29.3,6.99,100.0,250.0,155.98,29.8,0.9334,12,0,,,,1
,,,14.92,101403.6,0.2274,31.28,1.24,49.74,8.32,5.42,31.72,0.2177,9,1,,,,0
,,,29.9,101209.4,0.3327,19.06,3.56,68.65,20.0,14.34,20.34,0.3315,11,0,,,,0
,,,271.5,98359.2,0.7965,32.54,9.42,90.14,213.22,121.2,31.0,0.785,7,1,,,,1
,,,10.31,102094.9,0.1731,27.55,0.52,34.09,6.22,3.59,28.86,0.1611,4,0,,,,0
,,,8.51,101879.7,0.1751,26.93,0.72,28.74,7.21,5.43,24.95,0.1653,11,0,,,,0
,,,17.23,101449.5,0.2202,37.69,1.69,44.06,14.33,8.7,39.15,0.2326,6,1,,,,0
,,,2.36,102105.0,0.1154,25.27,0.01,28.51,1.96,1.27,26.98,0.1129,11,0,,,,0
,,,21.24,100514.0,0.2479,33.06,1.68,60.71,11.28,7.36,32.42,0.2609,6,1,,,,0
,,,11.71,101592.7,0.1742,23.04,1.94,43.35,6.0,3.97,24.76,0.158,2,0,,,,0
,,,118.74,100240.7,0.6,22.22,4.07,81.86,89.93,68.85,20.97,0.6276,8,1,,,,1
109.1929732,26.24925128,68.0,1.12e-05,100505.9856,0.085790878,22.50580316,2.727470438,49.01522275,0.002109464,0.000973318,22.69423933,0.085825977,11,0,360.9342022,0.555713714,0.0,1
,,,283.76,98000.0,0.8728,31.58,8.94,97.48,223.89,154.21,32.81,0.891,6,1,,,,1
,,,182.23,100500.0,0.6982,28.37,3.02,82.42,104.3,65.8,28.14,0.6686,4,0,,,,1
109.1929732,26.24925128,68.0,6.71e-05,100697.9454,0.085538447,16.75421339,1.420159371,51.51518246,0.000425201,0.000184305,16.82755302,0.085547117,12,0,349.2918455,0.998120482,13.0,0
,,,286.82,98870.3,0.897,30.6,8.13,93.9,212.31,153.72,31.33,0.9073,11,0,,,,1
,,,11.31,101124.3,0.1996,33.43,1.22,36.57,8.54,7.19,32.88,0.2137,2,0,,,,0
,,,159.39,99819.2,0.7349,29.41,5.12,83.21,132.63,77.79,28.48,0.7313,6,1,,,,1
109.1929732,26.24925128,68.0,0.003601742,99554.52583,0.099612053,28.41472012,1.808743376,63.17226325,0.001560683,0.001727013,28.76769954,0.100906331,9,1,-252.6130284,-0.339344598,2.0,0
,,,295.33,98555.3,0.8762,28.48,8.89,95.87,238.01,180.0,28.96,0.8634,11,0,,,,1
,,,4.37,102273.7,0.1527,26.2,0.84,28.49,3.25,1.95,26.02,0.1602,9,1,,,,0
,,,15.73,101208.9,0.1827,30.49,1.04,45.8,11.87,7.29,32.37,0.178,6,1,,,,0
109.1929732,26.24925128,68.0,0.0,100301.4069,0.086383757,15.92923507,2.614814628,49.25964954,4.91e-05,9.63e-05,16.2037492,0.086361419,12,0,-181.3418796,-0.225308813,1.0,0
109.1929732,26.24925128,68.0,0.008913992,99908.22729,0.084505183,29.8858885,1.696702096,40.93369128,0.006172796,0.003143656,29.79430979,0.084511496,3,0,440.3312749,0.60743609,0.0,1
,,,27.03,100653.1,0.3412,35.04,2.63,70.0,17.37,10.28,34.54,0.3561,7,1,,,,0
,,,9.96,101839.7,0.1417,27.29,1.33,37.16,6.81,4.25,28.76,0.1339,2,0,,,,0
,,,169.73,99577.6,0.7075,20.0,4.86,81.44,136.85,97.57,18.45,0.6812,9,1,,,,1
,,,299.69,98227.8,0.9206,27.1,6.07,87.3,222.83,146.26,26.01,0.9446,7,1,,,,1
,,,29.54,100500.0,0.35,37.15,1.27,63.88,20.0,15.0,38.55,0.3384,3,0,,,,0
,,,8.96,101881.5,0.1655,27.06,0.19,33.38,5.23,2.7,27.85,0.183,4,0,,,,0
,,,28.24,100990.0,0.3336,23.51,2.87,69.8,19.46,10.39,21.62,0.3484,1,0,,,,0
,,,19.75,101475.9,0.2489,35.96,0.82,57.78,15.56,9.71,35.88,0.2321,9,1,,,,0
,,,310.57,98184.3,0.8788,21.82,9.66,94.42,190.49,132.91,22.81,0.8913,8,1,,,,1
,,,122.84,100500.0,0.6267,26.1,3.0,78.41,80.95,49.54,25.6,0.6028,9,1,,,,1
,,,229.3,98558.2,0.8415,31.42,6.25,87.77,169.22,140.62,30.32,0.8116,3,0,,,,1
,,,214.23,99176.7,0.7683,20.0,5.92,81.38,146.7,115.55,20.16,0.7425,6,1,,,,1
,,,276.89,98832.6,0.8622,30.55,5.94,100.0,212.88,154.9,29.97,0.8475,11,0,,,,1
,,,88.4,100430.4,0.6,21.48,3.38,79.14,58.49,42.92,22.5,0.5848,9,1,,,,1
,,,184.24,99701.6,0.7019,23.19,5.48,88.63,126.39,97.02,24.05,0.7226,6,1,,,,1
,,,27.22,101421.7,0.3436,37.48,2.14,62.6,14.19,10.16,36.32,0.3317,4,0,,,,0
,,,23.65,100926.5,0.2643,35.83,3.43,63.38,20.0,15.0,35.43,0.2789,12,0,,,,0
,,,289.47,98220.2,0.8855,30.36,8.11,93.46,202.71,151.64,30.17,0.8614,12,0,,,,1
,,,6.07,101980.6,0.1251,19.6,0.43,26.95,4.22,2.48,20.22,0.1088,1,0,,,,0
,,,264.99,99329.0,0.8723,33.16,8.24,90.23,153.67,87.94,32.11,0.86,12,0,,,,1
,,,238.9,99269.2,0.8104,22.42,6.04,85.33,151.57,85.08,20.85,0.8343,7,1,,,,1
,,,87.0,100500.0,0.6,27.81,4.44,75.0,56.25,46.5,29.21,0.6082,10,0,,,,1
,,,202.98,99676.5,0.7386,29.06,5.2,92.37,164.45,134.53,30.48,0.7112,8,1,,,,1
,,,141.94,99892.3,0.6943,32.5,4.44,80.29,115.04,88.53,31.03,0.6986,8,1,,,,1
,,,275.41,98520.9,0.8513,24.7,8.21,97.98,220.56,134.97,25.85,0.8496,6,1,,,,1
,,,203.08,99129.5,0.7546,25.52,5.89,86.89,116.68,93.14,24.26,0.7811,9,1,,,,1
,,,26.88,100765.8,0.291,34.12,3.11,64.2,16.7,13.47,35.08,0.2718,1,0,,,,0
,,,23.99,100500.0,0.3047,21.56,2.87,57.69,18.57,14.9,21.43,0.2883,5,0,,,,0
,,,29.82,100500.0,0.35,21.45,5.0,66.78,20.0,13.12,19.85,0.3304,9,1,,,,0
,,,316.58,98363.2,0.9434,20.0,10.23,100.0,228.86,144.09,20.68,0.9505,8,1,,,,1
,,,133.91,99876.2,0.7056,21.08,3.71,79.98,99.72,62.53,22.39,0.7196,3,0,,,,1
,,,14.46,101528.5,0.2018,27.92,1.51,44.88,8.63,4.38,28.35,0.1975,3,0,,,,0
,,,195.81,99678.7,0.7454,21.01,3.2,89.57,137.74,86.48,21.43,0.7257,3,0,,,,1
,,,200.55,99295.7,0.7601,25.29,6.06,89.04,160.82,133.65,26.25,0.7881,3,0,,,,1
,,,7.13,102406.3,0.1417,21.36,0.45,26.63,5.53,4.74,21.68,0.1381,9,1,,,,0
,,,85.21,100186.1,0.635,33.99,4.08,75.0,54.12,40.0,34.85,0.6512,8,1,,,,1
,,,323.57,98384.0,0.95,32.67,6.52,100.0,250.0,177.5,32.24,0.9734,8,1,,,,1
,,,324.45,98349.3,0.9049,27.24,12.0,90.16,212.49,141.58,26.81,0.8849,1,0,,,,1
,,,22.61,100815.2,0.2565,22.92,3.72,54.27,16.89,9.33,22.48,0.2645,4,0,,,,0
109.1929732,26.24925128,68.0,0.008144254,99908.45915,0.084869595,29.91655031,0.403834576,24.75356042,0.003586091,0.001883101,29.51909719,0.084881316,4,0,-139.0498945,-0.99264281,8.0,0
,,,208.02,98767.0,0.7564,28.23,4.72,92.39,129.16,86.32,26.77,0.7704,9,1,,,,1
,,,97.57,99922.2,0.6019,24.36,3.58,76.31,62.76,42.09,24.76,0.6247,2,0,,,,1
,,,113.89,100307.1,0.6742,23.8,3.93,77.14,62.89,49.06,24.45,0.6472,6,1,,,,1
,,,15.76,101530.3,0.2481,26.86,1.08,48.22,13.29,11.75,26.17,0.2543,6,1,,,,0
,,,326.72,98118.5,0.8675,20.77,8.8,97.58,250.0,180.0,21.58,0.8802,9,1,,,,1
,,,6.86,101433.9,0.1277,30.89,0.93,32.2,4.15,2.54,31.69,0.1446,1,0,,,,0
,,,207.94,99382.4,0.7517,20.01,7.97,91.91,128.9,107.51,18.75,0.7568,7,1,,,,1
,,,202.21,99594.7,0.7824,26.61,4.41,87.42,140.27,82.2,25.28,0.7802,6,1,,,,1
109.1929732,26.24925128,68.0,0.000106279,99516.49558,0.105906057,23.45714279,2.668618612,40.89119677,0.015768463,0.022791488,23.96434489,0.103225335,3,0,-185.6544608,-0.281504616,2.0,0
,,,12.55,102035.2,0.2041,36.74,2.2,45.51,10.07,6.23,38.36,0.215,6,1,,,,0
,,,191.66,99595.2,0.7294,25.16,7.26,85.16,143.7,100.05,25.06,0.7527,9,1,,,,1
,,,15.06,101514.5,0.2267,21.53,1.82,46.8,11.22,10.05,19.98,0.2281,11,0,,,,0
109.1929732,26.24925128,68.0,0.0,100287.0911,0.086099311,20.99785922,0.610724469,45.77777557,0.0,6.74e-05,20.49158638,0.086164556,2,0,-15.39139098,-0.017302687,0.0,1
,,,114.65,100271.6,0.6891,24.16,4.02,75.72,89.89,67.06,26.05,0.6807,9,1,,,,1
109.1929732,26.24925128,68.0,4.69e-05,99062.23032,0.082247532,36.32421358,3.934695854,20.2405108,2.76e-05,0.000247612,36.19110769,0.082413442,5,0,-192.7145573,-0.407344101,3.0,0
,,,5.03,101877.9,0.1328,18.45,0.59,22.97,2.81,1.83,20.34,0.1495,2,0,,,,0
109.1929732,26.24925128,68.0,0.002732351,99521.11731,0.084600692,29.1137503,1.588507832,37.50245849,0.000910784,0.000615268,28.76187446,0.084660062,3,0,-90.24814161,-0.984047372,8.0,0
,,,10.59,101994.3,0.191,19.79,1.29,38.98,8.14,7.03,18.78,0.2042,8,1,,,,0
109.1929732,26.24925128,68.0,0.002243065,98060.09978,0.086611325,34.16663579,6.407603695,53.3616391,0.000841344,0.050098468,34.54505152,0.087544268,7,1,-197.1511381,-0.131672029,0.0,1
,,,12.78,101759.9,0.2011,19.39,2.06,44.97,11.48,6.06,17.6,0.1958,9,1,,,,0
,,,13.05,101310.1,0.1901,18.62,1.18,47.35,10.26,8.86,16.98,0.202,6,1,,,,0
109.1929732,26.24925128,68.0,0.0,99605.51797,0.084077432,30.83063382,1.230667458,18.77055364,0.0,2.02e-05,31.16523015,0.084125853,4,0,459.1131284,169.0601299,9.0,0
109.1929732,26.24925128,68.0,2.24e-06,98975.40043,0.090000206,30.72434244,3.872615534,57.15877831,0.000258894,0.00068162,31.22994128,0.090902953,8,1,-191.6705614,-0.578758503,4.0,0
,,,123.2,100373.1,0.6968,28.02,4.7,77.08,74.91,43.28,27.49,0.7207,5,0,,,,1
,,,90.32,100500.0,0.6,21.18,3.0,78.92,74.55,59.43,22.5,0.5879,9,1,,,,1
,,,131.43,100043.2,0.627,34.31,4.69,78.66,103.12,81.64,32.62,0.6473,7,1,,,,1
,,,86.5,100500.0,0.6,23.98,4.99,77.18,50.0,40.0,22.08,0.5934,7,1,,,,1
,,,5.84,101643.8,0.1702,29.36,2.22,29.24,4.64,3.57,27.83,0.1796,1,0,,,,0
109.1929732,26.24925128,68.0,0.208087794,100023.0471,0.092760193,27.60683927,0.610453409,56.44016185,0.150340096,0.064531989,27.90762382,0.09101388,10,0,152.1581322,3.282153239,7.0,0
109.1929732,26.24925128,68.0,7.54e-05,99716.79909,0.083970187,33.36717644,1.977902342,18.14316884,2.51e-05,3.1e-05,32.23069469,0.084012884,4,0,-229.1103936,-0.141113755,0.0,1
,,,192.53,99322.5,0.689,32.77,4.1,84.36,120.88,78.49,31.39,0.7016,9,1,,,,1
,,,11.57,101487.3,0.1863,24.87,2.51,37.86,9.43,7.44,25.09,0.1729,7,1,,,,0
,,,20.62,101025.3,0.2717,24.83,1.68,59.47,12.68,7.66,26.6,0.2786,4,0,,,,0
,,,4.16,102162.8,0.1501,27.63,1.33,28.81,3.18,2.72,28.04,0.1497,4,0,,,,0
109.1929732,26.24925128,68.0,0.001875039,98988.21901,0.101465769,34.01628038,5.191132526,48.07631549,0.041184339,0.01786852,33.95755525,0.094213173,5,0,-200.2142267,-0.426605348,3.0,0
,,,156.55,99783.5,0.7466,22.16,5.29,80.87,90.08,50.19,22.17,0.7608,11,0,,,,1
,,,12.26,100979.9,0.2086,23.77,0.7,53.16,10.36,6.26,23.76,0.1955,5,0,,,,0
,,,4.24,102752.2,0.1317,36.02,0.34,27.1,2.28,1.74,35.2,0.1413,9,1,,,,0
,,,165.22,99793.6,0.6872,33.23,6.25,82.28,103.36,68.55,34.07,0.6618,8,1,,,,1
109.1929732,26.24925128,68.0,0.008780552,100245.656,0.087496016,19.50363044,1.216067433,37.5903773,0.005898526,0.026517309,17.29575753,0.088052169,3,0,-220.1664437,-0.288915746,2.0,0
109.1929732,26.24925128,68.0,1.96e-05,100481.0434,0.085919809,19.90240028,2.189889828,58.51238421,1.01e-05,4.33e-06,19.84454147,0.085984232,12,0,-69.6005198,-0.332381333,10.0,0
,,,194.19,98950.6,0.775,30.73,6.39,86.54,134.98,85.22,31.35,0.7858,7,1,,,,1
,,,19.24,100940.9,0.2189,32.47,1.18,50.02,12.42,9.97,30.65,0.2315,11,0,,,,0
,,,28.04,100961.6,0.3185,33.67,0.98,66.2,20.0,15.0,35.23,0.3128,6,1,,,,0
109.1929732,26.24925128,68.0,1.417323401,100431.6104,0.164241712,15.17651288,1.857984559,70.49700142,0.508109461,0.309098588,15.58252595,0.128938367,1,0,-254.7130014,-0.319809549,1.0,0
,,,122.25,100481.8,0.6263,26.16,3.52,82.16,84.77,66.33,26.25,0.6544,6,1,,,,1
,,,28.25,100500.0,0.3457,35.18,4.69,70.0,18.35,11.28,36.72,0.3569,2,0,,,,0
,,,189.99,99162.6,0.7452,27.74,4.01,77.48,138.72,104.73,25.78,0.7159,9,1,,,,1
,,,269.65,98564.9,0.8875,30.38,7.86,90.6,160.37,128.89,29.02,0.8906,8,1,,,,1
,,,4.05,102618.2,0.1312,23.83,0.05,20.0,2.91,2.22,25.46,0.1346,4,0,,,,0
,,,118.73,100166.7,0.6643,33.95,3.0,85.92,87.62,66.12,33.45,0.6773,6,1,,,,1
,,,12.09,102480.0,0.2181,28.06,1.72,42.15,9.1,7.72,26.85,0.2244,1,0,,,,0
,,,314.38,98092.5,0.8668,26.78,8.91,98.53,203.8,120.84,26.66,0.8912,7,1,,,,1
,,,16.52,101057.6,0.2508,29.61,2.46,42.34,14.43,12.71,28.95,0.2375,5,0,,,,0
,,,269.37,99013.8,0.8257,31.53,5.49,92.26,225.81,179.56,33.46,0.8556,6,1,,,,1
,,,27.17,100501.0,0.321,20.27,2.56,61.88,20.0,11.31,22.05,0.3364,5,0,,,,0
,,,300.98,98112.5,0.8548,29.31,8.18,95.72,189.93,137.72,29.11,0.8312,6,1,,,,1
,,,19.24,100862.2,0.2703,36.31,3.03,56.31,15.71,10.43,37.79,0.2828,12,0,,,,0
,,,122.75,100156.4,0.6835,26.76,5.56,78.49,101.12,58.84,25.51,0.6648,3,0,,,,1
,,,20.89,101525.4,0.2599,22.57,2.68,50.65,16.32,10.47,20.75,0.2418,3,0,,,,0
109.1929732,26.24925128,68.0,0.000140483,98438.29038,0.08801074,34.73425938,6.051648109,52.84709847,0.026151701,0.049837152,35.14017955,0.092416728,7,1,446.3963123,0.999653563,0.0,1
,,,174.05,99232.7,0.7103,23.39,6.09,84.92,103.37,82.51,23.58,0.7112,6,1,,,,1
109.1929732,26.24925128,68.0,0.0,99657.9657,0.085271037,27.17241236,0.762229525,32.58661244,1.96e-05,5.22e-05,27.19002559,0.085580318,4,0,-179.2759346,-0.282344958,2.0,0
,,,272.91,98409.2,0.8492,30.3,7.38,90.93,209.13,121.85,28.99,0.8366,9,1,,,,1
,,,102.95,100373.7,0.6873,31.02,4.92,83.09,71.27,47.06,31.16,0.7095,7,1,,,,1
,,,338.13,98000.0,0.9086,25.53,9.15,97.3,250.0,180.0,27.21,0.8946,7,1,,,,1
109.1929732,26.24925128,68.0,0.0,100559.8418,0.085630491,22.15481458,2.107163507,49.32760631,3.73e-06,0.000904076,22.27093878,0.085707805,11,0,-157.4395826,-0.184573496,1.0,0
,,,107.75,99821.8,0.667,29.5,4.2,75.93,72.49,40.0,31.29,0.69,6,1,,,,1
,,,343.52,98000.0,0.9248,22.27,9.38,99.29,191.08,140.73,20.8,0.9289,7,1,,,,1
,,,332.09,99165.7,0.9319,21.48,7.97,100.0,205.85,151.55,21.28,0.9211,7,1,,,,1
,,,176.42,99715.0,0.7458,30.4,5.97,81.95,118.89,77.54,31.36,0.7458,9,1,,,,1
,,,6.02,102510.1,0.1269,35.72,0.0,27.29,5.24,2.84,36.4,0.141,3,0,,,,0
109.1929732,26.24925128,68.0,0.007920787,97958.73039,0.085150822,34.67326474,3.662842774,54.87831957,0.016141443,0.04800882,34.68174753,0.085858161,7,1,-242.4133579,-0.182919091,0.0,1
,,,20.75,101393.1,0.293,36.84,1.46,55.14,14.87,12.72,36.9,0.2988,6,1,,,,0
,,,139.75,100339.3,0.6787,29.75,3.84,85.05,100.28,61.73,30.8,0.6547,9,1,,,,1
109.1929732,26.24925128,68.0,0.000124691,99568.01474,0.088165585,24.18286477,4.258182782,48.67054221,0.000262756,0.00011261,23.63908498,0.08857874,2,0,-112.6524223,-0.099020198,0.0,1
,,,241.86,99109.0,0.7877,25.64,7.61,86.31,184.38,110.76,24.15,0.8108,6,1,,,,1
,,,154.43,99697.4,0.718,24.71,4.41,82.35,99.4,80.96,25.87,0.7156,10,0,,,,1
,,,23.83,100706.3,0.3263,21.31,0.42,63.15,15.15,11.42,22.46,0.3312,1,0,,,,0
,,,5.15,101946.7,0.1618,37.13,0.0,31.64,3.5,2.36,37.11,0.1806,5,0,,,,0
,,,261.69,99249.7,0.8238,25.32,4.66,91.43,165.2,124.02,25.94,0.7965,4,0,,,,1
,,,17.86,101667.1,0.2461,24.29,0.81,45.89,14.82,11.38,24.83,0.2459,2,0,,,,0
,,,162.14,100473.9,0.7118,28.52,5.26,85.32,110.54,93.12,29.68,0.7312,9,1,,,,1
,,,10.7,101793.8,0.1812,27.24,1.09,38.72,6.07,4.88,29.01,0.1921,9,1,,,,0
,,,21.46,100624.0,0.2631,31.23,2.03,48.05,18.33,15.0,31.8,0.2727,6,1,,,,0
,,,11.32,101498.0,0.147,31.41,1.25,39.65,9.81,5.5,29.65,0.16,12,0,,,,0
109.1929732,26.24925128,68.0,1.07e-05,100152.9198,0.085428652,23.45789101,0.737046869,50.77072341,3.79e-05,0.00014231,23.17800956,0.085480448,2,0,-203.9403343,-0.154449662,0.0,1
,,,324.85,98637.8,0.95,22.79,4.24,100.0,237.01,167.76,21.01,0.9393,7,1,,,,1
,,,15.7,100916.9,0.2067,29.58,0.22,42.21,11.37,6.07,30.29,0.2138,2,0,,,,0
,,,171.45,99717.0,0.6981,29.97,5.59,82.52,98.42,74.19,28.5,0.6843,6,1,,,,1
,,,157.79,99159.9,0.6863,20.94,5.89,83.34,105.01,63.24,19.6,0.6981,7,1,,,,1
109.1929732,26.24925128,68.0,0.001629645,100217.3901,0.085642566,25.31366193,1.497917543,39.57451286,0.001593621,0.000863628,25.20754548,0.085347788,3,0,333.6558309,0.996054327,10.0,0
,,,21.43,101486.6,0.2685,29.7,1.26,54.71,11.52,6.68,29.7,0.2676,1,0,,,,0
,,,13.1,101271.6,0.212,25.82,0.28,38.95,11.08,9.29,26.59,0.2271,8,1,,,,0
,,,4.65,102443.1,0.1308,31.78,0.11,31.24,2.93,1.87,30.59,0.1256,6,1,,,,0
,,,12.18,102205.1,0.1897,28.99,0.78,39.12,7.91,4.87,28.37,0.1749,9,1,,,,0
,,,332.18,98289.3,0.9083,20.04,7.67,96.95,198.35,146.68,21.86,0.9275,4,0,,,,1
109.1929732,26.24925128,68.0,0.004308429,99203.09508,0.100063791,30.89857453,2.628515423,64.50013955,0.117214685,0.056617657,31.48806105,0.099443009,9,1,-165.6874213,-0.360091543,3.0,0
,,,7.89,102192.5,0.1538,20.38,0.66,29.43,6.25,5.05,18.43,0.1729,4,0,,,,0
,,,14.13,101083.5,0.1946,22.15,0.6,43.47,10.56,8.14,22.88,0.2139,4,0,,,,0
,,,83.72,100267.9,0.6032,26.82,3.0,77.1,52.13,40.0,24.84,0.5863,9,1,,,,1
109.1929732,26.24925128,68.0,0.0,99164.72583,0.0841108,32.6466576,1.845589887,37.27508694,0.0,0.002400662,32.62407963,0.084418393,5,0,-233.5881046,-0.290538766,1.0,0
,,,6.8,101884.0,0.1169,28.96,2.1,33.0,4.44,2.6,27.57,0.1362,12,0,,,,0
,,,12.52,101623.1,0.1932,23.44,1.64,45.85,8.47,7.15,23.48,0.1876,6,1,,,,0
,,,20.56,101247.6,0.2618,27.47,2.91,49.85,13.55,10.44,25.62,0.251,4,0,,,,0
,,,1.27,102958.2,0.0929,24.17,0.0,20.0,1.05,0.72,23.04,0.075,6,1,,,,0
,,,234.72,99078.7,0.7881,20.91,6.78,89.08,142.11,90.53,22.22,0.7877,11,0,,,,1
,,,15.05,102143.0,0.2197,28.28,0.74,46.36,12.3,9.84,29.71,0.208,1,0,,,,0
,,,17.97,101206.2,0.235,24.38,2.56,46.08,10.41,6.44,22.88,0.2267,1,0,,,,0
,,,0.73,102474.5,0.08,34.86,0.0,20.0,0.43,0.25,33.81,0.074,4,0,,,,0
,,,17.74,101137.1,0.2657,32.69,2.03,51.52,12.15,7.6,32.62,0.2658,3,0,,,,0
